product_id,day,execution_at,reference_bar_start,assumed_available_at,age_upper_bound_minutes,reference_price_usd,raw_path
AAVE-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,264.45,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220102_0000_0015_60s.json
ADA-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,1.3749,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220102_0000_0015_60s.json
ALGO-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,1.7452,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220102_0000_0015_60s.json
ATOM-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,36.9,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220102_0000_0015_60s.json
BCH-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,444.9,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220102_0000_0015_60s.json
BTC-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,47689.44,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220102_0000_0015_60s.json
CHZ-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,0.2951,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CHZ-USD_20220102_0000_0015_60s.json
CRV-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,6.18,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220102_0000_0015_60s.json
DASH-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,138.19,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DASH-USD_20220102_0000_0015_60s.json
DOT-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,28.47,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220102_0000_0015_60s.json
ETC-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,34.87,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220102_0000_0015_60s.json
ETH-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,3769.84,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220102_0000_0015_60s.json
FIL-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,35.93,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220102_0000_0015_60s.json
ICP-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,25.6,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220102_0000_0015_60s.json
LINK-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,20.76,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220102_0000_0015_60s.json
LTC-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,150.69,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220102_0000_0015_60s.json
SOL-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,178.74,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220102_0000_0015_60s.json
UNI-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,17.42,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220102_0000_0015_60s.json
XLM-USD,2022-01-02 00:00:00+00:00,2022-01-02 00:05:00+00:00,2022-01-02 00:04:00+00:00,2022-01-02 00:05:00+00:00,1.0,0.277045,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220102_0000_0015_60s.json
1INCH-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,2.55,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/1INCH-USD_20220103_0000_0015_60s.json
AAVE-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,264.89,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/AAVE-USD_20220103_0000_0015_60s.json
ADA-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,1.3724,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ADA-USD_20220103_0000_0015_60s.json
ALGO-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,1.672,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ALGO-USD_20220103_0000_0015_60s.json
ATOM-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,35.43,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ATOM-USD_20220103_0000_0015_60s.json
BCH-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,447.59,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/BCH-USD_20220103_0000_0015_60s.json
BTC-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,47286.4,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/BTC-USD_20220103_0000_0015_60s.json
CHZ-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,0.3108,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/CHZ-USD_20220103_0000_0015_60s.json
CRV-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,6.02,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/CRV-USD_20220103_0000_0015_60s.json
DASH-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,142.06,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/DASH-USD_20220103_0000_0015_60s.json
DOT-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,29.74,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/DOT-USD_20220103_0000_0015_60s.json
ETC-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,35.35,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ETC-USD_20220103_0000_0015_60s.json
ETH-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,3824.91,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ETH-USD_20220103_0000_0015_60s.json
FIL-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,35.76,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/FIL-USD_20220103_0000_0015_60s.json
ICP-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,27.27,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ICP-USD_20220103_0000_0015_60s.json
LINK-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,21.9,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/LINK-USD_20220103_0000_0015_60s.json
LTC-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,150.99,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/LTC-USD_20220103_0000_0015_60s.json
SOL-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,176.29,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/SOL-USD_20220103_0000_0015_60s.json
UNI-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,18.38,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/UNI-USD_20220103_0000_0015_60s.json
XLM-USD,2022-01-03 00:00:00+00:00,2022-01-03 00:05:00+00:00,2022-01-03 00:04:00+00:00,2022-01-03 00:05:00+00:00,1.0,0.294485,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/XLM-USD_20220103_0000_0015_60s.json
1INCH-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,2.57,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/1INCH-USD_20220104_0000_0015_60s.json
AAVE-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,266.68,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220104_0000_0015_60s.json
ADA-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,1.3183,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220104_0000_0015_60s.json
ALGO-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,1.794,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220104_0000_0015_60s.json
ATOM-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,39.03,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220104_0000_0015_60s.json
BCH-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,434.25,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220104_0000_0015_60s.json
BTC-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,46404.01,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220104_0000_0015_60s.json
CHZ-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,0.3005,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CHZ-USD_20220104_0000_0015_60s.json
CRV-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,6.49,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220104_0000_0015_60s.json
DASH-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:03:00+00:00,2022-01-04 00:04:00+00:00,2.0,139.4,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DASH-USD_20220104_0000_0015_60s.json
DOT-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,30.17,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220104_0000_0015_60s.json
ETC-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,34.65,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220104_0000_0015_60s.json
ETH-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,3762.93,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220104_0000_0015_60s.json
FIL-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,34.99,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220104_0000_0015_60s.json
ICP-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,29.12,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220104_0000_0015_60s.json
LINK-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,23.72,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220104_0000_0015_60s.json
LTC-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,148.39,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220104_0000_0015_60s.json
SOL-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,169.84,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220104_0000_0015_60s.json
UNI-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,18.56,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220104_0000_0015_60s.json
XLM-USD,2022-01-04 00:00:00+00:00,2022-01-04 00:05:00+00:00,2022-01-04 00:04:00+00:00,2022-01-04 00:05:00+00:00,1.0,0.290074,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220104_0000_0015_60s.json
1INCH-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,2.47,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/1INCH-USD_20220105_0000_0015_60s.json
AAVE-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,250.93,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220105_0000_0015_60s.json
ADA-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,1.3044,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220105_0000_0015_60s.json
ALGO-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,1.6609,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220105_0000_0015_60s.json
ATOM-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,41.77,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220105_0000_0015_60s.json
BCH-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,426.65,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220105_0000_0015_60s.json
BTC-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,45741.0,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220105_0000_0015_60s.json
CHZ-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,0.3009,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CHZ-USD_20220105_0000_0015_60s.json
CRV-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,6.05,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220105_0000_0015_60s.json
DASH-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,133.66,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DASH-USD_20220105_0000_0015_60s.json
DOT-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,28.46,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220105_0000_0015_60s.json
ETC-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,34.0,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220105_0000_0015_60s.json
ETH-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,3772.62,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220105_0000_0015_60s.json
FIL-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,36.03,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220105_0000_0015_60s.json
ICP-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,33.71,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220105_0000_0015_60s.json
LINK-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,23.31,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220105_0000_0015_60s.json
LTC-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,145.92,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220105_0000_0015_60s.json
SOL-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,167.37,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220105_0000_0015_60s.json
UNI-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,18.09,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220105_0000_0015_60s.json
XLM-USD,2022-01-05 00:00:00+00:00,2022-01-05 00:05:00+00:00,2022-01-05 00:04:00+00:00,2022-01-05 00:05:00+00:00,1.0,0.278259,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220105_0000_0015_60s.json
1INCH-USD,2022-01-06 00:00:00+00:00,2022-01-06 00:05:00+00:00,2022-01-06 00:04:00+00:00,2022-01-06 00:05:00+00:00,1.0,2.31,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/1INCH-USD_20220106_0000_0015_60s.json
AAVE-USD,2022-01-06 00:00:00+00:00,2022-01-06 00:05:00+00:00,2022-01-06 00:04:00+00:00,2022-01-06 00:05:00+00:00,1.0,229.62,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220106_0000_0015_60s.json
ADA-USD,2022-01-06 00:00:00+00:00,2022-01-06 00:05:00+00:00,2022-01-06 00:04:00+00:00,2022-01-06 00:05:00+00:00,1.0,1.2278,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220106_0000_0015_60s.json
ALGO-USD,2022-01-06 00:00:00+00:00,2022-01-06 00:05:00+00:00,2022-01-06 00:04:00+00:00,2022-01-06 00:05:00+00:00,1.0,1.5515,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220106_0000_0015_60s.json
